Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Back, M.","55577142700","Positioning language proficiency: Interactions with a multilingual indigenous ecuadorian",2009,"Journal of Applied Linguistics",6,"1",,1,22,,2,10.1558/japl.v6i1.1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84876542863&partnerID=40&md5=268bf441b2669be1e61163fa0430aa33",Review,Final,,Scopus,2-s2.0-84876542863
"Shokouhi, H., Baghsiahi, A.T.","6507494408; 55587809900","Metadiscourse functions in English and Persian sociology articles: A study in contrastive rhetoric",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,535,554,,14,10.2478/v10010-009-0026-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873695085&partnerID=40&md5=dc05bdcfda64d5f7382eabe2b62f2a26",Article,Final,,Scopus,2-s2.0-84873695085
"Uzun, L., Salihoglu, U.M.","57204349071; 55588018000","English-Turkish cognates and false cognates: Compiling a corpusand testing how they are translated by computer programs",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,555,579,,1,10.2478/v10010-009-0031-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873674945&partnerID=40&md5=ab7d5c2002ac9ce793898acc15432cab",Article,Final,,Scopus,2-s2.0-84873674945
"Kuehnast, M.","55180671500","Processing clitic pronouns in Bulgarian - Evidence from normal and agrammatic comprehension",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,473,493,,1,10.2478/v10010-009-0029-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873664871&partnerID=40&md5=cb5d0a3f75c1b7d1523911233ef27094",Article,Final,,Scopus,2-s2.0-84873664871
"Liu, H., Zhao, Y., Li, W.","35105333500; 35207936600; 37047467500","Chinese syntactic and typological properties based on dependency syntactic treebanks",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,495,509,,19,10.2478/v10010-009-0025-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873664364&partnerID=40&md5=cd5c393e67b7082eb876d89e6ef9d936",Article,Final,,Scopus,2-s2.0-84873664364
"Wrembel, M.","42962777800","On hearing colours - Cross-modal associations in vowel perception in a non-synaesthetic population",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,581,598,,17,10.2478/v10010-009-0028-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873651901&partnerID=40&md5=775eadab4562b31224d4b23fe704565e",Article,Final,,Scopus,2-s2.0-84873651901
"Guz, W.","55587633900","English affixal nominalizations across language registers",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,447,471,,4,10.2478/v10010-009-0030-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873651289&partnerID=40&md5=5eedc38bce30216c1cabe09ad06f964a",Article,Final,,Scopus,2-s2.0-84873651289
"Paunović, T.","55588454800","Plus ÇA change.. Serbian EFL students' attitudes towards varieties of English",2009,"Poznan Studies in Contemporary Linguistics",45,"4",,511,533,,6,10.2478/v10010-009-0027-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873646230&partnerID=40&md5=9f3d450898cc33b6669343e72837ba5f",Article,Final,,Scopus,2-s2.0-84873646230
"Lœvenbruck, H., Vilain, C., Dohen, M.","6506937208; 7004357887; 6507728612","From gestural pointing to vocal pointing in the brain",2009,"Revue Francaise de Linguistique Appliquee",13,"2",,23,33,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84868179821&partnerID=40&md5=351c14c3589c289136ee7c06b8698b1c",Review,Final,,Scopus,2-s2.0-84868179821
[No author name available],[No author name available],"From the editors: Background: The constructional view of language",2009,"Constructions and Frames",1,"1",,1,6,,,10.1075/cf.1.1.01edi,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84857578697&partnerID=40&md5=a710224a4b179b9c9f50a539c2a8451a",Review,Final,,Scopus,2-s2.0-84857578697
"Margolis, R.","35178243200","Translating jewish poland into canadian yiddish: Symcha petrushka's mishnayes",2009,"TTR: Traduction, Terminologie et Redaction",22,"2",,183,202,,5,10.7202/044829ar,"https://www.scopus.com/inward/record.url?eid=2-s2.0-82455227422&partnerID=40&md5=aa0800ed6815af15b78d68561cd3b115",Article,Final,Open Access,Scopus,2-s2.0-82455227422
"Chen, Y.-M.","43761893900","Quotation as a key to the investigation of ideological manipulation in news trans-editing in the Taiwanese Press",2009,"TTR: Traduction, Terminologie et Redaction",22,"2",,203,238,,14,10.7202/044830ar,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81255187265&partnerID=40&md5=b37e146e105ea5d4cc1e7ef2792279fe",Article,Final,Open Access,Scopus,2-s2.0-81255187265
"Asahi, Y.","39961014300","'Cookbook method' and koine-formation: A case of the Karafuto dialect in Sakhalin",2009,"Dialectologia",,"2",,1,21,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79958843278&partnerID=40&md5=67825c99c232c17e43e1b3573eee2fcd",Article,Final,,Scopus,2-s2.0-79958843278
"Rivadeneira, M.J., Casassas, X.","39962530100; 39961081100","New insights into the use of VDM: Some preliminary stages and a revisited case of dialectometry",2009,"Dialectologia",,"2",,23,35,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79958819993&partnerID=40&md5=632459b03d9614553909e8fc032746c1",Article,Final,,Scopus,2-s2.0-79958819993
"Onishi, T.","39962111300","Dialectology in the national Institute for Japanese Language",2009,"Dialectologia",,"2",,37,50,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79958813867&partnerID=40&md5=7bde609fec023e8892334a03ce592189",Article,Final,,Scopus,2-s2.0-79958813867
"Poppe, E.","26033180200","Expressions of negative polarity in the Middle Welsh Ystorya Bown de Hamtwn",2009,"Journal of Celtic Linguistics",13,"",,117,130,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952896678&partnerID=40&md5=a4457f83c0dc05718f518aeb3cb2ac0b",Article,Final,,Scopus,2-s2.0-79952896678
"Lu, B.","56023390900","The parallelism between NPs and clauses in terms of pragmatic effects on word order",2009,"Cahiers de Linguistique d'Asie Orientale",38,"2",,177,219,,1,10.1163/1960602809X00018,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952888331&partnerID=40&md5=c3755434edebf6b017e6ba5d1b05ef9b",Article,Final,,Scopus,2-s2.0-79952888331
"Zimmer, S.","37084821600","The name of Arthur - A new etymology",2009,"Journal of Celtic Linguistics",13,"",,131,136,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952878681&partnerID=40&md5=1367cd35b27a3bf4b8f2417163aa94bc",Article,Final,,Scopus,2-s2.0-79952878681
"Jones, B.M.","26034247100","The modification of adjectives in Welsh",2009,"Journal of Celtic Linguistics",13,"",,45,116,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952878531&partnerID=40&md5=426467f3f77f3f1d647a8f210e20fea9",Article,Final,,Scopus,2-s2.0-79952878531
"Awbery, G.M.","26034175300","Pluralization in Welsh, and the need for phonologically null suffixes",2009,"Journal of Celtic Linguistics",13,"",,1,20,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952871428&partnerID=40&md5=f6a537c610ccd7119726840f97ebc462",Article,Final,,Scopus,2-s2.0-79952871428
"Hannahs, S.J.","16679311100","Welsh svarabhakti: Sonority sequencing and foot structure",2009,"Journal of Celtic Linguistics",13,"",,21,44,,7,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952868826&partnerID=40&md5=f47ac565e20bbdb47b7fcf100c76e295",Article,Final,,Scopus,2-s2.0-79952868826
"Holm, D.","7004916276","A typology of readings of chinese characters in traditional Zhuang manuscripts",2009,"Cahiers de Linguistique d'Asie Orientale",38,"2",,245,292,,2,10.1163/1960602809X00036,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952864167&partnerID=40&md5=760cba9b8cce7fcc78f576ea1e414a7c",Article,Final,,Scopus,2-s2.0-79952864167
"Sagart, L., Baxter, W.H.","8320160400; 26654041300","Reconstructing old Chinese uvulars in the baxter-sagart system (Version 0.99)'",2009,"Cahiers de Linguistique d'Asie Orientale",38,"2",,221,244,,13,10.1163/1960602809X00027,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952860293&partnerID=40&md5=47651b67b336ec70fd9dee32d012b438",Article,Final,,Scopus,2-s2.0-79952860293
"Blommaert, J., Huang, A.","7003716159; 36996875900","Historical bodies and historical space",2009,"Journal of Applied Linguistics",6,"3",,267,282,,31,10.1558/japl.v6i3.267,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952065312&partnerID=40&md5=517265c5ff05f56220f33245dde97fe9",Article,Final,,Scopus,2-s2.0-79952065312
"Norris, S.","56962716100","Tempo, Auftakt, levels of actions, and practice: Rhythm in ordinary interactions",2009,"Journal of Applied Linguistics",6,"3",,333,356,,6,10.1558/japl.v6i3.333,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952064616&partnerID=40&md5=ada685febc50c1785a3bb8d796283d2e",Article,Final,,Scopus,2-s2.0-79952064616
"Jones, R.H.","55934586700","Dancing, skating and sex: Action and text in the digital age",2009,"Journal of Applied Linguistics",6,"3",,283,302,,29,10.1558/japl.v6i3.283,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952061755&partnerID=40&md5=ae1369fec2302466f2136936c78918a0",Article,Final,,Scopus,2-s2.0-79952061755
"McIlvenny, P.","25626453700","'Your light switch is your vote': Mediating discourse and participation in the 'Vote Earth' campaign to foster awareness of anthropogenic climate change",2009,"Journal of Applied Linguistics",6,"3",,303,332,,3,10.1558/japl.v6i3.303,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952051150&partnerID=40&md5=114251c2442b4c6a7893fdf8aea31d59",Article,Final,,Scopus,2-s2.0-79952051150
"van Leeuwen, T.","35575005600","Discourse and technology",2009,"Journal of Applied Linguistics",6,"3",,379,392,,3,10.1558/japl.v6i3.379,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952049727&partnerID=40&md5=97d96bdd284e188f15f6d127458b9661",Article,Final,,Scopus,2-s2.0-79952049727
"Scollon, S.W.","22938712000","Peak oil and climate change in a rural Alaskan community: A sketch of a nexus analysis",2009,"Journal of Applied Linguistics",6,"3",,357,378,,2,10.1558/japl.v6i3.357,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952045052&partnerID=40&md5=61e5734876b6601817b8cbbf59e96851",Article,Final,,Scopus,2-s2.0-79952045052
"Carra, N.J.","36674681400","The presence of Spanish in American movies and television shows. Dubbing and subtitling strategies",2009,"Vigo International Journal of Applied Linguistics",6,"1",,51,71,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78650090171&partnerID=40&md5=bb6404a91a6212b58c756c8766302d76",Review,Final,,Scopus,2-s2.0-78650090171
"Wu, J.-S.","17234038500","Aspectual influence on temporal relations: A case study of the experiential guo in mandarin",2009,"Taiwan Journal of Linguistics",7,"2",,1,24,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78049313239&partnerID=40&md5=83ab60ea798483f22b74b5a7589f53b1",Article,Final,,Scopus,2-s2.0-78049313239
"Lee, H.-C.","36602801000","Ka...Hoo constructions in Taiwan Southern Min",2009,"Taiwan Journal of Linguistics",7,"2",,25,48,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78049255887&partnerID=40&md5=245d4bfab9d16815f168faf676e95ef6",Article,Final,,Scopus,2-s2.0-78049255887
"Parvulescu, A.","26654970900","Gk. εσχαρα ""(sacrificial) brazier, hearth""",2009,"Indogermanische Forschungen",114,"",,132,136,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956251322&partnerID=40&md5=e86abb5bab84a923c557954297e877d1",Review,Final,,Scopus,2-s2.0-77956251322
"Blažek, V.","26034172300","On the position of Gaulish within Celtic from the point of view of glottochronology",2009,"Indogermanische Forschungen",114,"",,257,299,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956247271&partnerID=40&md5=d8f13cb176a19b144c5233585d539dae",Article,Final,,Scopus,2-s2.0-77956247271
"Brosman Jr., P.W.","26033853800","The cognates of the Gothic feminine i-stems",2009,"Indogermanische Forschungen",114,"",,300,321,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956223491&partnerID=40&md5=6b72e0fd626984a5cb376efc35008037",Review,Final,,Scopus,2-s2.0-77956223491
"Huhta, A.","36977940100","An analysis of the quality of english testing for aviation purposes in Finland",2009,"Australian Review of Applied Linguistics",32,"3",,26.1,26.14,,9,10.2104/aral0926,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956222573&partnerID=40&md5=05679fa72942bbcff577695d6e0a5919",Article,Final,,Scopus,2-s2.0-77956222573
"De Backer, M.","35738468200","The concept of neutralization outside the field of phonology",2009,"Indogermanische Forschungen",114,"",,1,59,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956218110&partnerID=40&md5=55bb6a8f6fe8910f319115ae8c976c18",Review,Final,,Scopus,2-s2.0-77956218110
"Woodhouse, R.","26033530700","The Sindhi implosives: Archaism or innovation?",2009,"Indogermanische Forschungen",114,"",,79,117,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956215278&partnerID=40&md5=7d476008afe70b482a5f05a891fcf174",Review,Final,,Scopus,2-s2.0-77956215278
"Moldovanu, D.","36454964800","The terminus post quem of the third Slavic palatalization of the velars as reflected in the etymology of the hydronym 'Ηλιβα κια (= Ialomiţa)",2009,"Indogermanische Forschungen",114,"",,322,336,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956215277&partnerID=40&md5=a30f9c19d07ff115bf76c591f6e986f5",Review,Final,,Scopus,2-s2.0-77956215277
"Simon, Z.","26656267600","Some critical remarks on the recent PIE homeland and ethnogenesis theories",2009,"Indogermanische Forschungen",114,"",,60,72,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956211937&partnerID=40&md5=3b911a2b3d58dc80d3dc09c760c26bd4",Review,Final,,Scopus,2-s2.0-77956211937
"Estival, D., Molesworth, B.","6508045048; 6506721324","A study of EL2 pilots' radio communication in the general aviation environment",2009,"Australian Review of Applied Linguistics",32,"3",,24.1,24.16,,16,10.2104/aral0924,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956208533&partnerID=40&md5=f05752861656d4f5f206a366ec370313",Article,Final,,Scopus,2-s2.0-77956208533
"Moder, C.L., Halleck, G.B.","24348567500; 14524601500","Planes, politics and oral proficiency testing international air traffic controllers",2009,"Australian Review of Applied Linguistics",32,"3",,25.1,25.16,,15,10.2104/aral0925,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956208030&partnerID=40&md5=612a731e022f2998bb2d6c47696cb6cb",Article,Final,,Scopus,2-s2.0-77956208030
"van Moere, A., Suzuki, M., Downey, R., Cheng, J.","15052630900; 57218979771; 35621534300; 55492608300","Implementing ICAO language proficiency requirements in the versant aviation english test",2009,"Australian Review of Applied Linguistics",32,"3",,27.1,27.17,,12,10.2104/aral0927,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956198290&partnerID=40&md5=a9604833d4a60d20f3c5dac0ccd412e7",Article,Final,,Scopus,2-s2.0-77956198290
"Read, J., Knoch, U.","57189576437; 23394994700","Clearing the air Applied linguistic perspectives on aviation communication",2009,"Australian Review of Applied Linguistics",32,"3",,21.1,21.11,,9,10.2104/aral0921,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956197154&partnerID=40&md5=62abe9aa6698559badc13ae69cc1922b",Article,Final,,Scopus,2-s2.0-77956197154
"Lindeman, F.O.","26035112400","A further piece of evidence for the 'hardening' to *k- of some word-initial 'laryngeals' in Indo-European",2009,"Indogermanische Forschungen",114,"",,73,78,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956193130&partnerID=40&md5=b031689b4aab3ee3dc0414230cfa5ecd",Review,Final,,Scopus,2-s2.0-77956193130
"Cookson, S.","36454696600","Zagreb and tenerife airline accidents involving linguistic factors",2009,"Australian Review of Applied Linguistics",32,"3",,22.1,22.14,,10,10.2104/aral0922,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77956192459&partnerID=40&md5=14ea61914d87a5551c4e35fcec11f390",Article,Final,,Scopus,2-s2.0-77956192459
"Osenova, P., Heeringa, W., Nerbonne, J.","8933829900; 36932215000; 12241373400","A quantitative analysis of Bulgarian dialect pronunciation",2009,"Zeitschrift fur Slavische Philologie",66,"2",,425,458,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955782593&partnerID=40&md5=f0586a32ab5c2db77d23488c7eade069",Article,Final,,Scopus,2-s2.0-77955782593
"Kim, H., Elder, C.","35210562200; 7003344612","Understanding aviation english as a lingua franca perceptions of korean aviation personnel",2009,"Australian Review of Applied Linguistics",32,"3",,23.1,23-17,,28,10.2104/aral0923,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955407039&partnerID=40&md5=0492e3d9a51cba131a5724df8a8135e9",Article,Final,,Scopus,2-s2.0-77955407039
"Elia, A.","36195601200","Quantitative data and graphics on lexical specificity and index of readability: The case of Wikipedia",2009,"Revista Espanola de Linguistica Aplicada",8,"",,248,271,,7,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955164967&partnerID=40&md5=0841aa2e2b6d54ab377d4eaab04ce409",Article,Final,,Scopus,2-s2.0-77955164967
"Campillo, P.S., Pilar Safont-jordà, M., Codina-Espurz, V.","36195380200; 36195968800; 36195400100","Refusal strategies: A proposal from a sociopragmatic approach",2009,"Revista Espanola de Linguistica Aplicada",8,"",,139,150,,16,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955161500&partnerID=40&md5=c6f498975cb4506a59af7b143f2f09b0",Article,Final,,Scopus,2-s2.0-77955161500
"Carranza, A.V.","55800442000","Linguistic rights in Mexico",2009,"Revista Espanola de Linguistica Aplicada",8,"",,199,210,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955160818&partnerID=40&md5=68119bcfb7199f702870b963f0371c86",Article,Final,,Scopus,2-s2.0-77955160818
"Rodríguez, J.M.F.","36195789800","Interpreting the linguistic traits of linguistic landscapes as ethnolinguistic vitality: Methodological approach",2009,"Revista Espanola de Linguistica Aplicada",8,"",,1,15,,11,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77955150095&partnerID=40&md5=27dd5d0de55eee7c0d15a8261811e8c6",Article,Final,,Scopus,2-s2.0-77955150095
